Year	Month	Day	Hour	SWC_5cm
2021	6	29	16	0.092040017
2021	6	29	17	0.090923268
2021	6	29	18	0.090660793
2021	6	29	19	0.089948372
2021	6	29	20	0.088460276
2021	6	29	21	0.087584442
2021	6	29	22	0.08761871
2021	6	29	23	0.08699257
2021	6	30	0	0.086627207
2021	6	30	1	0.08570954
2021	6	30	2	0.085989519
2021	6	30	3	0.086194266
2021	6	30	4	0.084691867
2021	6	30	5	0.085535553
2021	6	30	6	0.083608181
2021	6	30	7	0.084192559
2021	6	30	8	0.08397099
2021	6	30	9	0.084072788
2021	6	30	10	0.083901174
2021	6	30	11	0.084071261
2021	6	30	12	0.083599734
2021	6	30	13	0.084476708
2021	6	30	14	0.085405673
2021	6	30	15	0.085686047
2021	6	30	16	0.084939802
2021	6	30	17	0.086680357
2021	6	30	18	0.084563884
2021	6	30	19	0.082785161
2021	6	30	20	0.083113387
2021	6	30	21	0.08301498
2021	6	30	22	0.081880337
2021	6	30	23	0.081871108
2021	7	1	0	0.081560087
2021	7	1	1	0.081200175
2021	7	1	2	0.081003371
2021	7	1	3	0.080418929
2021	7	1	4	0.080312545
2021	7	1	5	0.080072609
2021	7	1	6	0.07990215
2021	7	1	7	0.079822206
2021	7	1	8	0.080127827
2021	7	1	9	0.080159115
2021	7	1	10	0.079677527
2021	7	1	11	0.079850852
2021	7	1	12	0.079573955
2021	7	1	13	0.079577346
2021	7	1	14	0.080547998
2021	7	1	15	0.081063357
2021	7	1	16	0.080953552
2021	7	1	17	0.079734591
2021	7	1	18	0.078083535
2021	7	1	19	0.077081478
2021	7	1	20	0.076677619
2021	7	1	21	0.076313
2021	7	1	22	0.076233364
2021	7	1	23	0.07512202
2021	7	2	0	0.075977107
2021	7	2	1	0.074695663
2021	7	2	2	0.0753468
2021	7	2	3	0.0747437
2021	7	2	4	0.073900968
2021	7	2	5	0.074411263
2021	7	2	6	0.073737535
2021	7	2	7	0.074259826
2021	7	2	8	0.074026094
2021	7	2	9	0.073657974
2021	7	2	10	0.073733875
2021	7	2	11	0.073078861
2021	7	2	12	0.073393832
2021	7	2	13	0.0725519
2021	7	2	14	0.073282796
2021	7	2	15	0.072849777
2021	7	2	16	0.072937288
2021	7	2	17	0.071980992
2021	7	2	18	0.070789241
2021	7	2	19	0.07126254
2021	7	2	20	0.070527387
2021	7	2	21	0.070195936
2021	7	2	22	0.069505735
2021	7	2	23	0.069419346
2021	7	3	0	0.069712187
2021	7	3	1	0.069601393
2021	7	3	2	0.0690867
2021	7	3	3	0.068914123
2021	7	3	4	0.069219932
2021	7	3	5	0.069538441
2021	7	3	6	0.068616886
2021	7	3	7	0.069388
2021	7	3	8	0.069232034
2021	7	3	9	0.068584357
2021	7	3	10	0.069052062
2021	7	3	11	0.068556655
2021	7	3	12	0.068135718
2021	7	3	13	0.067987957
2021	7	3	14	0.068570308
2021	7	3	15	0.067664686
2021	7	3	16	0.067282905
2021	7	3	17	0.066653815
2021	7	3	18	0.066679422
2021	7	3	19	0.065270069
2021	7	3	20	0.065321468
2021	7	3	21	0.065236234
2021	7	3	22	0.065264554
2021	7	3	23	0.064639682
2021	7	4	0	0.065252991
2021	7	4	1	0.065432592
2021	7	4	2	0.065612304
2021	7	4	3	0.06564015
2021	7	4	4	0.064656134
2021	7	4	5	0.064305459
2021	7	4	6	0.064087406
2021	7	4	7	0.064677401
2021	7	4	8	0.064872419
2021	7	4	9	0.064663777
2021	7	4	10	0.064702228
2021	7	4	11	0.064501468
2021	7	4	12	0.064513613
2021	7	4	13	0.064225939
2021	7	4	14	0.06369495
2021	7	4	15	0.063402226
2021	7	4	16	0.063054331
2021	7	4	17	0.061826093
2021	7	4	18	0.061327943
2021	7	4	19	0.061320063
2021	7	4	20	0.061248107
2021	7	4	21	0.061030985
2021	7	4	22	0.060721329
2021	7	4	23	0.06126653
2021	7	5	0	0.060737006
2021	7	5	1	0.061101522
2021	7	5	2	0.060703041
2021	7	5	3	0.060842821
2021	7	5	4	0.061352889
2021	7	5	5	0.060448033
2021	7	5	6	0.060801857
2021	7	5	7	0.060345355
2021	7	5	8	0.060998102
2021	7	5	9	0.060782249
2021	7	5	10	0.060249055
2021	7	5	11	0.060315248
2021	7	5	12	0.059251118
2021	7	5	13	0.06002129
2021	7	5	14	0.059421256
2021	7	5	15	0.059889327
2021	7	5	16	0.058645834
2021	7	5	17	0.057955711
2021	7	5	18	0.057983594
2021	7	5	19	0.057154177
2021	7	5	20	0.05748882
2021	7	5	21	0.057941746
2021	7	5	22	0.057093428
2021	7	5	23	0.057687764
2021	7	6	0	0.057620546
2021	7	6	1	0.057761271
2021	7	6	2	0.057276673
2021	7	6	3	0.057676137
2021	7	6	4	0.057680139
2021	7	6	5	0.057560695
2021	7	6	6	0.057877437
2021	7	6	7	0.057524394
2021	7	6	8	0.057540808
2021	7	6	9	0.057679736
2021	7	6	10	0.057069876
2021	7	6	11	0.05695876
2021	7	6	12	0.056346415
2021	7	6	13	0.056487329
2021	7	6	14	0.056195439
2021	7	6	15	0.055434958
2021	7	6	16	0.055753348
2021	7	6	17	0.055135296
2021	7	6	18	0.053750047
2021	7	6	19	0.054703647
2021	7	6	20	0.054536964
2021	7	6	21	0.054541199
2021	7	6	22	0.054572694
2021	7	6	23	0.054218274
2021	7	7	0	0.054225939
2021	7	7	1	0.053833759
2021	7	7	2	0.05455116
2021	7	7	3	0.054590713
2021	7	7	4	0.054694652
2021	7	7	5	0.054638782
2021	7	7	6	0.054789045
2021	7	7	7	0.054359609
2021	7	7	8	0.054915838
2021	7	7	9	0.053943622
2021	7	7	10	0.053701804
2021	7	7	11	0.053816842
2021	7	7	12	0.054064349
2021	7	7	13	0.053470456
2021	7	7	14	0.052500283
2021	7	7	15	0.052656919
2021	7	7	16	0.052344673
2021	7	7	17	0.051203225
2021	7	7	18	0.050580596
2021	7	7	19	0.050151871
2021	7	7	20	0.050163898
2021	7	7	21	0.050187189
2021	7	7	22	0.049528279
2021	7	7	23	0.050865094
2021	7	8	0	0.050218931
2021	7	8	1	0.050779912
2021	7	8	2	0.04987183
2021	7	8	3	0.05011812
2021	7	8	4	0.05062067
2021	7	8	5	0.050245764
2021	7	8	6	0.050903511
2021	7	8	7	0.050658935
2021	7	8	8	0.049691813
2021	7	8	9	0.050185297
2021	7	8	10	0.049439876
2021	7	8	11	0.050634714
2021	7	8	12	0.049212957
2021	7	8	13	0.048614767
2021	7	8	14	0.047952407
2021	7	8	15	0.047884753
2021	7	8	16	0.047299346
2021	7	8	17	0.046369349
2021	7	8	18	0.045561615
2021	7	8	19	0.045593737
2021	7	8	20	0.045430731
2021	7	8	21	0.04625508
2021	7	8	22	0.045968184
2021	7	8	23	0.045607229
2021	7	9	0	0.046665805
2021	7	9	1	0.045470311
2021	7	9	2	0.04578967
2021	7	9	3	0.046233131
2021	7	9	4	0.046131685
2021	7	9	5	0.046283311
2021	7	9	6	0.046707581
2021	7	9	7	0.046384466
2021	7	9	8	0.046657875
2021	7	9	9	0.046034725
2021	7	9	10	0.046195528
2021	7	9	11	0.045776267
2021	7	9	12	0.045177522
2021	7	9	13	0.04507659
2021	7	9	14	0.044047227
2021	7	9	15	0.043522731
2021	7	9	16	0.0427887
2021	7	9	17	0.042105938
2021	7	9	18	0.040901118
2021	7	9	19	0.041584206
2021	7	9	20	0.04118192
2021	7	9	21	0.041147113
2021	7	9	22	0.041569411
2021	7	9	23	0.041587877
2021	7	10	0	0.042029089
2021	7	10	1	0.041896921
2021	7	10	2	0.042659168
2021	7	10	3	0.042595806
2021	7	10	4	0.042665053
2021	7	10	5	0.043242499
2021	7	10	6	0.043275847
2021	7	10	7	0.043531189
2021	7	10	8	0.042939993
2021	7	10	9	0.042985639
2021	7	10	10	0.042673642
2021	7	10	11	0.042920881
2021	7	10	12	0.042017743
2021	7	10	13	0.041458179
2021	7	10	14	0.040619747
2021	7	10	15	0.039927321
2021	7	10	16	0.038864474
2021	7	10	17	0.037860035
2021	7	10	18	0.037181696
2021	7	10	19	0.037263229
2021	7	10	20	0.037316544
2021	7	10	21	0.037538092
2021	7	10	22	0.037934439
2021	7	10	23	0.039063263
2021	7	11	0	0.038436223
2021	7	11	1	0.038553097
2021	7	11	2	0.038271209
2021	7	11	3	0.038412878
2021	7	11	4	0.039237468
2021	7	11	5	0.038978125
2021	7	11	6	0.038381146
2021	7	11	7	0.039076923
2021	7	11	8	0.038980944
2021	7	11	9	0.038966328
2021	7	11	10	0.03840715
2021	7	11	11	0.038559227
2021	7	11	12	0.038223956
2021	7	11	13	0.037066968
2021	7	11	14	0.036084221
2021	7	11	15	0.035992362
2021	7	11	16	0.03470573
2021	7	11	17	0.033999644
2021	7	11	18	0.033664051
2021	7	11	19	0.033201905
2021	7	11	20	0.033370949
2021	7	11	21	0.034561374
2021	7	11	22	0.034614847
2021	7	11	23	0.03467732
2021	7	12	0	0.034869827
2021	7	12	1	0.034827771
2021	7	12	2	0.034919931
2021	7	12	3	0.035172103
2021	7	12	4	0.034966735
2021	7	12	5	0.035109663
2021	7	12	6	0.035144715
2021	7	12	7	0.035253785
2021	7	12	8	0.035311332
2021	7	12	9	0.035686343
2021	7	12	10	0.035134141
2021	7	12	11	0.034965696
2021	7	12	12	0.034840966
2021	7	12	13	0.033981877
2021	7	12	14	0.033051829
2021	7	12	15	0.03171243
2021	7	12	16	0.031559988
2021	7	12	17	0.030790665
2021	7	12	18	0.030582862
2021	7	12	19	0.030911143
2021	7	12	20	0.031046221
2021	7	12	21	0.032003626
2021	7	12	22	0.031857896
2021	7	12	23	0.032315896
2021	7	13	0	0.031959923
2021	7	13	1	0.032666036
2021	7	13	2	0.033121693
2021	7	13	3	0.032444017
2021	7	13	4	0.032847701
2021	7	13	5	0.032143799
2021	7	13	6	0.032595683
2021	7	13	7	0.032593924
2021	7	13	8	0.032444817
2021	7	13	9	0.032594967
2021	7	13	10	0.032204752
2021	7	13	11	0.031950396
2021	7	13	12	0.031925891
2021	7	13	13	0.031743578
2021	7	13	14	0.031105398
2021	7	13	15	0.030221294
2021	7	13	16	0.029178716
2021	7	13	17	0.028580429
2021	7	13	18	0.029754791
2021	7	13	19	0.029746182
2021	7	13	20	0.030116629
2021	7	13	21	0.029829881
2021	7	13	22	0.029804995
2021	7	13	23	0.02998811
2021	7	14	0	0.030071599
2021	7	14	1	0.029937957
2021	7	14	2	0.030005168
2021	7	14	3	0.030268914
2021	7	14	4	0.030606367
2021	7	14	5	0.030109076
2021	7	14	6	0.029918146
2021	7	14	7	0.030158136
2021	7	14	8	0.030667063
2021	7	14	9	0.030123915
2021	7	14	10	0.030071786
2021	7	14	11	0.029888654
2021	7	14	12	0.02977098
2021	7	14	13	0.02946379
2021	7	14	14	0.028262884
2021	7	14	15	0.027126912
2021	7	14	16	0.026943624
2021	7	14	17	0.026775023
2021	7	14	18	0.026657009
2021	7	14	19	0.026934578
2021	7	14	20	0.026944182
2021	7	14	21	0.027416913
2021	7	14	22	0.02740865
2021	7	14	23	0.027193318
2021	7	15	0	0.027744812
2021	7	15	1	0.027822369
2021	7	15	2	0.027683585
2021	7	15	3	0.027831532
2021	7	15	4	0.027889518
2021	7	15	5	0.027892663
2021	7	15	6	0.0277981
2021	7	15	7	0.027968417
2021	7	15	8	0.027827394
2021	7	15	9	0.027886619
2021	7	15	10	0.027677279
2021	7	15	11	0.027353631
2021	7	15	12	0.026643008
2021	7	15	13	0.026125711
2021	7	15	14	0.025561961
2021	7	15	15	0.024429308
2021	7	15	16	0.02355911
2021	7	15	17	0.023582616
2021	7	15	18	0.023539199
2021	7	15	19	0.024196288
2021	7	15	20	0.024461875
2021	7	15	21	0.024026792
2021	7	15	22	0.024056514
2021	7	15	23	0.024565748
2021	7	16	0	0.024488517
2021	7	16	1	0.024559005
2021	7	16	2	0.024659843
2021	7	16	3	0.024773678
2021	7	16	4	0.024713746
2021	7	16	5	0.024456387
2021	7	16	6	0.025024048
2021	7	16	7	0.024663041
2021	7	16	8	0.02506513
2021	7	16	9	0.025053532
2021	7	16	10	0.024457534
2021	7	16	11	0.024319751
2021	7	16	12	0.024133776
2021	7	16	13	0.024610169
2021	7	16	14	0.023650445
2021	7	16	15	0.023146645
2021	7	16	16	0.023030033
2021	7	16	17	0.022932259
2021	7	16	18	0.022949682
2021	7	16	19	0.023277684
2021	7	16	20	0.023089019
2021	7	16	21	0.023418921
2021	7	16	22	0.023541085
2021	7	16	23	0.023242986
2021	7	17	0	0.024095363
2021	7	17	1	0.024009617
2021	7	17	2	0.024239189
2021	7	17	3	0.025626891
2021	7	17	4	0.052245749
2021	7	17	5	0.062068264
2021	7	17	6	0.061776301
2021	7	17	7	0.063982603
2021	7	17	8	0.065805406
2021	7	17	9	0.067710964
2021	7	17	10	0.069444751
2021	7	17	11	0.070233406
2021	7	17	12	0.071825732
2021	7	17	13	0.074635475
2021	7	17	14	0.078689705
2021	7	17	15	0.261604246
2021	7	17	16	0.272029199
2021	7	17	17	0.249007274
2021	7	17	18	0.281520387
2021	7	17	19	0.267208222
2021	7	17	20	0.256962923
2021	7	17	21	0.24851522
2021	7	17	22	0.243467788
2021	7	17	23	0.239648977
2021	7	18	0	0.237180018
2021	7	18	1	0.235331008
2021	7	18	2	0.233477003
2021	7	18	3	0.231813883
2021	7	18	4	0.230979467
2021	7	18	5	0.230311724
2021	7	18	6	0.2289052
2021	7	18	7	0.228166065
2021	7	18	8	0.227767136
2021	7	18	9	0.227373018
2021	7	18	10	0.227990001
2021	7	18	11	0.22843482
2021	7	18	12	0.228819272
2021	7	18	13	0.228210998
2021	7	18	14	0.227495621
2021	7	18	15	0.226936574
2021	7	18	16	0.227633782
2021	7	18	17	0.228502878
2021	7	18	18	0.2275386
2021	7	18	19	0.226033462
2021	7	18	20	0.22511964
2021	7	18	21	0.224085351
2021	7	18	22	0.223413759
2021	7	18	23	0.222375901
2021	7	19	0	0.221808266
2021	7	19	1	0.221694669
2021	7	19	2	0.220593827
2021	7	19	3	0.220186281
2021	7	19	4	0.220141376
2021	7	19	5	0.219955505
2021	7	19	6	0.219956397
2021	7	19	7	0.219170587
2021	7	19	8	0.218937964
2021	7	19	9	0.218863693
2021	7	19	10	0.219189094
2021	7	19	11	0.220629439
2021	7	19	12	0.220476349
2021	7	19	13	0.221341401
2021	7	19	14	0.221117215
2021	7	19	15	0.220237599
2021	7	19	16	0.21763544
2021	7	19	17	0.21638023
2021	7	19	18	0.21597534
2021	7	19	19	0.215092141
2021	7	19	20	0.213959479
2021	7	19	21	0.213789204
2021	7	19	22	0.212460268
2021	7	19	23	0.212314756
2021	7	20	0	0.211772285
2021	7	20	1	0.211783051
2021	7	20	2	0.211212757
2021	7	20	3	0.210719035
2021	7	20	4	0.210981718
2021	7	20	5	0.210886535
2021	7	20	6	0.210349788
2021	7	20	7	0.209741434
2021	7	20	8	0.209491094
2021	7	20	9	0.20957479
2021	7	20	10	0.209938607
2021	7	20	11	0.210740397
2021	7	20	12	0.210833932
2021	7	20	13	0.210230613
2021	7	20	14	0.209125576
2021	7	20	15	0.207740032
2021	7	20	16	0.206805585
2021	7	20	17	0.205867306
2021	7	20	18	0.203868928
2021	7	20	19	0.202758029
2021	7	20	20	0.201491538
2021	7	20	21	0.200772923
2021	7	20	22	0.199912299
2021	7	20	23	0.199444745
2021	7	21	0	0.199251655
2021	7	21	1	0.19846007
2021	7	21	2	0.198005584
2021	7	21	3	0.197650454
2021	7	21	4	0.197357474
2021	7	21	5	0.197341388
2021	7	21	6	0.196375569
2021	7	21	7	0.196411174
2021	7	21	8	0.196090464
2021	7	21	9	0.195965216
2021	7	21	10	0.196499806
2021	7	21	11	0.196603224
2021	7	21	12	0.197202045
2021	7	21	13	0.196983254
2021	7	21	14	0.195664221
2021	7	21	15	0.19372297
2021	7	21	16	0.191878752
2021	7	21	17	0.189253009
2021	7	21	18	0.186596304
2021	7	21	19	0.184905553
2021	7	21	20	0.183655007
2021	7	21	21	0.182502228
2021	7	21	22	0.182230412
2021	7	21	23	0.181407976
2021	7	22	0	0.18103222
2021	7	22	1	0.180536224
2021	7	22	2	0.180449906
2021	7	22	3	0.179386962
2021	7	22	4	0.179662032
2021	7	22	5	0.179135467
2021	7	22	6	0.178727928
2021	7	22	7	0.178735056
2021	7	22	8	0.178627187
2021	7	22	9	0.178524446
2021	7	22	10	0.17873287
2021	7	22	11	0.178860105
2021	7	22	12	0.17960616
2021	7	22	13	0.178787627
2021	7	22	14	0.177085238
2021	7	22	15	0.175851497
2021	7	22	16	0.173671456
2021	7	22	17	0.171400292
2021	7	22	18	0.168940267
2021	7	22	19	0.167313117
2021	7	22	20	0.166116154
2021	7	22	21	0.165591362
2021	7	22	22	0.164046527
2021	7	22	23	0.163970336
2021	7	23	0	0.162669583
2021	7	23	1	0.162727832
2021	7	23	2	0.161902295
2021	7	23	3	0.161462898
2021	7	23	4	0.160902867
2021	7	23	5	0.161084961
2021	7	23	6	0.160098161
2021	7	23	7	0.159664209
2021	7	23	8	0.15947427
2021	7	23	9	0.15973062
2021	7	23	10	0.15998154
2021	7	23	11	0.160486865
2021	7	23	12	0.160347751
2021	7	23	13	0.159509895
2021	7	23	14	0.159186673
2021	7	23	15	0.157297493
2021	7	23	16	0.156149636
2021	7	23	17	0.153944805
2021	7	23	18	0.152880759
2021	7	23	19	0.151958456
2021	7	23	20	0.150361171
2021	7	23	21	0.149360824
2021	7	23	22	0.148759997
2021	7	23	23	0.148106009
2021	7	24	0	0.147218685
2021	7	24	1	0.146942476
2021	7	24	2	0.146791633
2021	7	24	3	0.146316799
2021	7	24	4	0.146292773
2021	7	24	5	0.145691042
2021	7	24	6	0.145484919
2021	7	24	7	0.145304116
2021	7	24	8	0.145445022
2021	7	24	9	0.144749195
2021	7	24	10	0.144788976
2021	7	24	11	0.145030465
2021	7	24	12	0.144960259
2021	7	24	13	0.145008716
2021	7	24	14	0.14463624
2021	7	24	15	0.143599371
2021	7	24	16	0.14192055
2021	7	24	17	0.140618822
2021	7	24	18	0.138672149
2021	7	24	19	0.137548621
2021	7	24	20	0.137044516
2021	7	24	21	0.136161624
2021	7	24	22	0.134985437
2021	7	24	23	0.134021181
2021	7	25	0	0.133836209
2021	7	25	1	0.133307963
2021	7	25	2	0.132163215
2021	7	25	3	0.132213765
2021	7	25	4	0.13246943
2021	7	25	5	0.132005601
2021	7	25	6	0.131921536
2021	7	25	7	0.131485862
2021	7	25	8	0.131652603
2021	7	25	9	0.131268051
2021	7	25	10	0.131371033
2021	7	25	11	0.130707632
2021	7	25	12	0.130874691
2021	7	25	13	0.130458358
2021	7	25	14	0.130722652
2021	7	25	15	0.129384924
2021	7	25	16	0.128038771
2021	7	25	17	0.127195232
2021	7	25	18	0.126041386
2021	7	25	19	0.125335858
2021	7	25	20	0.124362127
2021	7	25	21	0.123557153
2021	7	25	22	0.123241318
2021	7	25	23	0.122510842
2021	7	26	0	0.122267482
2021	7	26	1	0.121370911
2021	7	26	2	0.120238627
2021	7	26	3	0.120664529
2021	7	26	4	0.12030778
2021	7	26	5	0.119496034
2021	7	26	6	0.119226876
2021	7	26	7	0.119043019
2021	7	26	8	0.11890774
2021	7	26	9	0.11900402
2021	7	26	10	0.119318422
2021	7	26	11	0.118589337
2021	7	26	12	0.118696206
2021	7	26	13	0.118347564
2021	7	26	14	0.118033328
2021	7	26	15	0.117160244
2021	7	26	16	0.115803096
2021	7	26	17	0.115392984
2021	7	26	18	0.113357722
2021	7	26	19	0.11250553
2021	7	26	20	0.112255827
2021	7	26	21	0.110664041
2021	7	26	22	0.110031353
2021	7	26	23	0.108949535
2021	7	27	0	0.109461279
2021	7	27	1	0.108152162
2021	7	27	2	0.108324424
2021	7	27	3	0.107887699
2021	7	27	4	0.106477598
2021	7	27	5	0.106505066
2021	7	27	6	0.106977035
2021	7	27	7	0.105689085
2021	7	27	8	0.105705458
2021	7	27	9	0.105663676
2021	7	27	10	0.104975271
2021	7	27	11	0.105711668
2021	7	27	12	0.105387439
2021	7	27	13	0.10548016
2021	7	27	14	0.104654247
2021	7	27	15	0.105618863
2021	7	27	16	0.103613687
2021	7	27	17	0.103548704
2021	7	27	18	0.102681301
2021	7	27	19	0.100733472
2021	7	27	20	0.100273231
2021	7	27	21	0.099298944
2021	7	27	22	0.098890056
2021	7	27	23	0.098687425
2021	7	28	0	0.097907499
2021	7	28	1	0.096970619
2021	7	28	2	0.096036956
2021	7	28	3	0.096465292
2021	7	28	4	0.094937921
2021	7	28	5	0.094552435
2021	7	28	6	0.094515336
2021	7	28	7	0.094085449
2021	7	28	8	0.094243897
2021	7	28	9	0.094136302
2021	7	28	10	0.093948774
2021	7	28	11	0.093656268
2021	7	28	12	0.093150341
2021	7	28	13	0.094236425
2021	7	28	14	0.094871926
2021	7	28	15	0.094483124
2021	7	28	16	0.093099489
2021	7	28	17	0.091622165
2021	7	28	18	0.091497533
2021	7	28	19	0.090468123
2021	7	28	20	0.089397129
2021	7	28	21	0.087958294
2021	7	28	22	0.087961713
2021	7	28	23	0.087769565
2021	7	29	0	0.086752818
2021	7	29	1	0.086663753
2021	7	29	2	0.086037473
2021	7	29	3	0.08544417
2021	7	29	4	0.085479033
2021	7	29	5	0.084974847
2021	7	29	6	0.084236761
2021	7	29	7	0.084481405
2021	7	29	8	0.083512445
2021	7	29	9	0.083850422
2021	7	29	10	0.083995074
2021	7	29	11	0.083309088
2021	7	29	12	0.083398956
2021	7	29	13	0.083444576
2021	7	29	14	0.084521362
2021	7	29	15	0.083869719
2021	7	29	16	0.083675195
2021	7	29	17	0.082602671
2021	7	29	18	0.081657788
2021	7	29	19	0.081140473
2021	7	29	20	0.079186057
2021	7	29	21	0.078871057
2021	7	29	22	0.07846827
2021	7	29	23	0.079490938
2021	7	30	0	0.077987209
2021	7	30	1	0.077621433
2021	7	30	2	0.076580649
2021	7	30	3	0.076944757
2021	7	30	4	0.07619172
2021	7	30	5	0.076086704
2021	7	30	6	0.076493904
2021	7	30	7	0.075487009
2021	7	30	8	0.07554599
2021	7	30	9	0.075510942
2021	7	30	10	0.075608146
2021	7	30	11	0.07536199
2021	7	30	12	0.07482282
2021	7	30	13	0.075526122
2021	7	30	14	0.075913637
2021	7	30	15	0.075018744
2021	7	30	16	0.075162235
2021	7	30	17	0.073888509
2021	7	30	18	0.073276639
2021	7	30	19	0.071793147
2021	7	30	20	0.071572419
2021	7	30	21	0.070796234
2021	7	30	22	0.070879176
2021	7	30	23	0.070504316
2021	7	31	0	0.070650864
2021	7	31	1	0.069347715
2021	7	31	2	0.069290703
2021	7	31	3	0.069405634
2021	7	31	4	0.069592315
2021	7	31	5	0.068672734
2021	7	31	6	0.068112837
2021	7	31	7	0.068077267
2021	7	31	8	0.068237112
2021	7	31	9	0.068412235
2021	7	31	10	0.067600764
2021	7	31	11	0.067277185
2021	7	31	12	0.067393081
2021	7	31	13	0.06755103
2021	7	31	14	0.066986624
2021	7	31	15	0.06696541
2021	7	31	16	0.066512041
2021	7	31	17	0.065642845
2021	7	31	18	0.065141067
2021	7	31	19	0.064363013
2021	7	31	20	0.063490961
2021	7	31	21	0.063090489
2021	7	31	22	0.063346382
2021	7	31	23	0.063225061
2021	8	1	0	0.06271688
2021	8	1	1	0.062799102
2021	8	1	2	0.062716124
2021	8	1	3	0.062819403
2021	8	1	4	0.06237836
2021	8	1	5	0.062059794
2021	8	1	6	0.062762099
2021	8	1	7	0.061966635
2021	8	1	8	0.061935259
2021	8	1	9	0.061714509
2021	8	1	10	0.061768307
2021	8	1	11	0.060995383
2021	8	1	12	0.060487095
2021	8	1	13	0.059715008
2021	8	1	14	0.06060815
2021	8	1	15	0.059527066
2021	8	1	16	0.058587674
2021	8	1	17	0.058067388
2021	8	1	18	0.057667905
2021	8	1	19	0.057239528
2021	8	1	20	0.055986257
2021	8	1	21	0.056290721
2021	8	1	22	0.056644932
2021	8	1	23	0.056804034
2021	8	2	0	0.055941467
2021	8	2	1	0.056285358
2021	8	2	2	0.055913088
2021	8	2	3	0.056009755
2021	8	2	4	0.055929194
2021	8	2	5	0.056058555
2021	8	2	6	0.056054115
2021	8	2	7	0.05574544
2021	8	2	8	0.055769166
2021	8	2	9	0.055818257
2021	8	2	10	0.055488798
2021	8	2	11	0.055368311
2021	8	2	12	0.05481753
2021	8	2	13	0.054445011
2021	8	2	14	0.053943521
2021	8	2	15	0.05229715
2021	8	2	16	0.052260792
2021	8	2	17	0.051853518
2021	8	2	18	0.051255851
2021	8	2	19	0.051094079
2021	8	2	20	0.051579807
2021	8	2	21	0.052402004
2021	8	2	22	0.050884276
2021	8	2	23	0.051424487
2021	8	3	0	0.05137915
2021	8	3	1	0.051163531
2021	8	3	2	0.051716046
2021	8	3	3	0.051075003
2021	8	3	4	0.052151184
2021	8	3	5	0.051491158
2021	8	3	6	0.051953431
2021	8	3	7	0.051829367
2021	8	3	8	0.05193604
2021	8	3	9	0.051260906
2021	8	3	10	0.051237085
2021	8	3	11	0.051277797
2021	8	3	12	0.050056453
2021	8	3	13	0.050149848
2021	8	3	14	0.048979576
2021	8	3	15	0.048723421
2021	8	3	16	0.047796774
2021	8	3	17	0.047218574
2021	8	3	18	0.046141007
2021	8	3	19	0.046975453
2021	8	3	20	0.046318338
2021	8	3	21	0.046423233
2021	8	3	22	0.04670287
2021	8	3	23	0.046974011
2021	8	4	0	0.047052862
2021	8	4	1	0.047103659
2021	8	4	2	0.046976659
2021	8	4	3	0.047514993
2021	8	4	4	0.047744857
2021	8	4	5	0.047597594
2021	8	4	6	0.047322706
2021	8	4	7	0.047682539
2021	8	4	8	0.047304494
2021	8	4	9	0.047274575
2021	8	4	10	0.047130138
2021	8	4	11	0.046264103
2021	8	4	12	0.045957894
2021	8	4	13	0.045074549
2021	8	4	14	0.044601875
2021	8	4	15	0.04379373
2021	8	4	16	0.042925704
2021	8	4	17	0.042825778
2021	8	4	18	0.042518298
2021	8	4	19	0.042402326
2021	8	4	20	0.042689799
2021	8	4	21	0.042556286
2021	8	4	22	0.04270283
2021	8	4	23	0.043084584
2021	8	5	0	0.042720275
2021	8	5	1	0.043106546
2021	8	5	2	0.043371605
2021	8	5	3	0.043943206
2021	8	5	4	0.043607387
2021	8	5	5	0.043903327
2021	8	5	6	0.043949871
2021	8	5	7	0.043876844
2021	8	5	8	0.043995692
2021	8	5	9	0.043241671
2021	8	5	10	0.043127316
2021	8	5	11	0.04209981
2021	8	5	12	0.041898687
2021	8	5	13	0.04066853
2021	8	5	14	0.04034384
2021	8	5	15	0.039586446
2021	8	5	16	0.038920254
2021	8	5	17	0.039099039
2021	8	5	18	0.038353444
2021	8	5	19	0.039342168
2021	8	5	20	0.039330955
2021	8	5	21	0.039819619
2021	8	5	22	0.040175935
2021	8	5	23	0.039526913
2021	8	6	0	0.040813101
2021	8	6	1	0.040658204
2021	8	6	2	0.040544663
2021	8	6	3	0.040674963
2021	8	6	4	0.040714853
2021	8	6	5	0.040622811
2021	8	6	6	0.040663417
2021	8	6	7	0.041262258
2021	8	6	8	0.040598612
2021	8	6	9	0.040857034
2021	8	6	10	0.040992762
2021	8	6	11	0.040113951
2021	8	6	12	0.039212865
2021	8	6	13	0.037666842
2021	8	6	14	0.037503073
2021	8	6	15	0.036384149
2021	8	6	16	0.035529607
2021	8	6	17	0.035269272
2021	8	6	18	0.035132226
2021	8	6	19	0.036009081
2021	8	6	20	0.035791146
2021	8	6	21	0.036282919
2021	8	6	22	0.036131514
2021	8	6	23	0.03682592
2021	8	7	0	0.037202535
2021	8	7	1	0.03823096
2021	8	7	2	0.037397592
2021	8	7	3	0.038059903
2021	8	7	4	0.03789478
2021	8	7	5	0.037914389
2021	8	7	6	0.038101976
2021	8	7	7	0.03812826
2021	8	7	8	0.038077253
2021	8	7	9	0.037876373
2021	8	7	10	0.0374826
2021	8	7	11	0.037227136
