Year	Month	Day	Hour	SWC_15cm	Abs_Humidity	Rainfall	air_T
2016	10	17	22	0.3874	0.02161527	0	15.74
2016	10	17	23	0.3869	0.02119626	0	15.54
2016	10	18	0	0.3863	0.020883741	0	15.16
2016	10	18	1	0.3852	0.020509457	0	15.34
2016	10	18	2	0.3846	0.020642166	0	15.04
2016	10	18	3	0.3838	0.02142016	0	14.48
2016	10	18	4	0.3832	0.021726343	0	14.38
2016	10	18	5	0.3825	0.020893883	0	14.93
2016	10	18	6	0.3816	0.021147384	0	14.81
2016	10	18	7	0.3809	0.020420911	0	15.03
2016	10	18	8	0.3803	0.020605608	0	15.51
2016	10	18	9	0.3796	0.019525436	0	17.92
2016	10	18	10	0.3791	0.017014545	0	20.52
2016	10	18	11	0.3786	0.016439266	0	20.13
2016	10	18	12	0.3783	0.01519623	0	21.76
2016	10	18	13	0.3781	0.017039473	0	19.52
2016	10	18	14	0.3786	0.018243329	0	18.63
2016	10	18	15	0.3786	0.01912492	0.1	18.16
2016	10	18	16	0.3789	0.018526595	0	17.99
2016	10	18	17	0.3792	0.02029225	1.485	16.56
2016	10	18	18	0.3925	0.022333231	7.326	14.48
2016	10	18	19	0.4117	0.022730279	0.79	14.24
2016	10	18	20	0.4181	0.022803715	0.1	14.06
2016	10	18	21	0.4209	0.022860796	0.4	13.85
2016	10	18	22	0.4225	0.022968305	0	13.8
2016	10	18	23	0.4225	0.02268732	0	13.45
2016	10	19	0	0.4218	0.022749265	0	13.28
2016	10	19	1	0.4211	0.02276396	0	13.44
2016	10	19	2	0.4203	0.022900908	0	13.27
2016	10	19	3	0.4194	0.022708692	0	13.24
2016	10	19	4	0.4184	0.022714127	0	12.66
2016	10	19	5	0.4177	0.022876144	0	12.18
2016	10	19	6	0.4165	0.022364248	0	12.13
2016	10	19	7	0.4154	0.02175112	0	12.22
2016	10	19	8	0.4144	0.020196937	0	14.14
2016	10	19	9	0.4134	0.017596294	0	17.78
2016	10	19	10	0.4123	0.016295905	0	18.98
2016	10	19	11	0.4117	0.015039337	0	20.23
2016	10	19	12	0.4112	0.014551334	0	20.89
2016	10	19	13	0.4109	0.014897909	0	21.24
2016	10	19	14	0.4107	0.015458938	0	21.47
2016	10	19	15	0.4113	0.016732985	0	19.95
2016	10	19	16	0.4119	0.016701543	0	19.88
2016	10	19	17	0.4121	0.017818654	0	18.14
2016	10	19	18	0.4119	0.019917826	0	15.38
2016	10	19	19	0.4121	0.020596324	0	14.59
2016	10	19	20	0.4115	0.020680614	0	14.03
2016	10	19	21	0.4109	0.020435871	0	14.01
2016	10	19	22	0.4097	0.021576575	0	13.54
2016	10	19	23	0.4091	0.021509734	0	13.94
2016	10	20	0	0.4080	0.021022149	0	13.73
2016	10	20	1	0.4072	0.021086831	0	13.79
2016	10	20	2	0.4063	0.021243897	0	13.11
2016	10	20	3	0.4050	0.020197845	0	13.77
2016	10	20	4	0.4039	0.020019216	0	13.98
2016	10	20	5	0.4030	0.019800482	0	13.95
2016	10	20	6	0.4021	0.019010291	0	14.28
2016	10	20	7	0.4013	0.018182093	0	14.69
2016	10	20	8	0.4006	0.016268965	0	16.86
2016	10	20	9	0.3997	0.015403528	0	18.46
2016	10	20	10	0.3992	0.016929153	0	17.95
2016	10	20	11	0.3987	0.016843145	0	18.5
2016	10	20	12	0.3984	0.017155202	0	18.01
2016	10	20	13	0.3985	0.018255807	0	17.61
2016	10	20	14	0.3988	0.018366314	0	18.09
2016	10	20	15	0.3985	0.018421186	0	17.81
2016	10	20	16	0.3985	0.018118995	0	17.97
2016	10	20	17	0.3986	0.018865106	0	17.06
2016	10	20	18	0.3986	0.01943768	0	16.05
2016	10	20	19	0.3985	0.020022939	0	14.67
2016	10	20	20	0.3981	0.020546707	0	14.11
2016	10	20	21	0.3978	0.020438016	0	13.82
2016	10	20	22	0.3971	0.020214584	0	13.26
2016	10	20	23	0.3965	0.018804992	0	13.04
2016	10	21	0	0.3957	0.01913313	0	13.73
2016	10	21	1	0.3947	0.019586139	0	13.87
2016	10	21	2	0.3941	0.019233386	0	13.86
2016	10	21	3	0.3935	0.019774012	0	14.4
2016	10	21	4	0.3931	0.019719314	0	14.71
2016	10	21	5	0.3925	0.018872761	0	14.43
2016	10	21	6	0.3919	0.019051631	0	14.02
2016	10	21	7	0.3913	0.018776364	0	14.49
2016	10	21	8	0.3907	0.017481937	0	16.94
2016	10	21	9	0.3901	0.01612399	0	18.79
2016	10	21	10	0.3896	0.016698188	0	18.55
2016	10	21	11	0.3895	0.016825953	0	18.72
2016	10	21	12	0.3895	0.015565291	0	20.4
2016	10	21	13	0.3893	0.016022971	0	19.47
2016	10	21	14	0.3898	0.015326606	0	18.52
2016	10	21	15	0.3903	0.017789016	0.2	17.13
2016	10	21	16	0.3906	0.020731693	1.386	15.31
2016	10	21	17	0.3911	0.022178575	2.079	14.11
2016	10	21	18	0.3915	0.022745537	0	13.53
2016	10	21	19	0.3925	0.023030038	0	13.25
2016	10	21	20	0.3932	0.023071703	0.1	13.08
2016	10	21	21	0.3936	0.022665907	0	13.21
2016	10	21	22	0.3938	0.022285667	0	13.47
2016	10	21	23	0.3938	0.022523842	0.1	13.4
2016	10	22	0	0.3938	0.022616942	0	13.43
2016	10	22	1	0.3938	0.022318697	0.1	13.43
2016	10	22	2	0.3937	0.022127021	0	13.28
2016	10	22	3	0.3935	0.022016539	0	13.01
2016	10	22	4	0.3932	0.021603294	0	13.53
2016	10	22	5	0.3927	0.021336227	0	13.78
2016	10	22	6	0.3925	0.021284655	0.1	14.14
2016	10	22	7	0.3920	0.022292293	0	13.21
2016	10	22	8	0.3921	0.021883197	0	14.1
2016	10	22	9	0.3917	0.021738659	0	15.45
2016	10	22	10	0.3920	0.019184404	0	18.29
2016	10	22	11	0.3917	0.018413673	0	19.6
2016	10	22	12	0.3919	0.01816121	0	20.01
2016	10	22	13	0.3925	0.01765659	0	19.61
2016	10	22	14	0.3930	0.018021426	0	18.8
2016	10	22	15	0.3938	0.017877368	0	19.68
2016	10	22	16	0.3944	0.017748754	0	19.26
2016	10	22	17	0.3946	0.019152862	0	17.61
2016	10	22	18	0.3949	0.019714212	0	16.46
2016	10	22	19	0.3952	0.020278503	0	16.32
2016	10	22	20	0.3949	0.020009468	0	16.36
2016	10	22	21	0.3949	0.019504496	0	16.2
2016	10	22	22	0.3947	0.019235221	0	16.18
2016	10	22	23	0.3944	0.019796736	0	15.94
2016	10	23	0	0.3940	0.019674632	0	16.14
2016	10	23	1	0.3936	0.019826621	0	16.12
2016	10	23	2	0.3932	0.020089111	0	15.76
2016	10	23	3	0.3929	0.020014876	0	15.72
2016	10	23	4	0.3924	0.020015254	0	15.76
2016	10	23	5	0.3920	0.0200157	0	15.42
2016	10	23	6	0.3916	0.019211422	0	15.03
2016	10	23	7	0.3912	0.017342371	0	15.16
2016	10	23	8	0.3906	0.017190745	0	15.62
2016	10	23	9	0.3900	0.018275596	0	16.06
2016	10	23	10	0.3897	0.017888081	0	16.64
2016	10	23	11	0.3893	0.018278178	1.683	15.97
2016	10	23	12	0.3893	0.020574107	1.287	14.92
2016	10	23	13	0.3916	0.020654215	0	17.3
2016	10	23	14	0.3944	0.019338366	0	19.38
2016	10	23	15	0.3956	0.01784435	0	21.09
2016	10	23	16	0.3966	0.017263639	0	20.63
2016	10	23	17	0.3974	0.017762514	0	19.61
2016	10	23	18	0.3980	0.019761915	0	17.06
2016	10	23	19	0.3985	0.019822602	0	15.99
2016	10	23	20	0.3985	0.019743996	0	15.71
2016	10	23	21	0.3982	0.018354694	0	16.07
2016	10	23	22	0.3979	0.017332703	0	16.59
2016	10	23	23	0.3975	0.016830372	0	16.84
2016	10	24	0	0.3970	0.016716485	0	16.94
2016	10	24	1	0.3967	0.016669266	0	16.83
2016	10	24	2	0.3960	0.016430079	0	17.28
2016	10	24	3	0.3955	0.015960148	0	17.55
2016	10	24	4	0.3949	0.016045432	0	17.35
2016	10	24	5	0.3943	0.016144753	0	17.12
2016	10	24	6	0.3940	0.015509153	0	17.6
2016	10	24	7	0.3935	0.015202937	0	17.81
2016	10	24	8	0.3931	0.014724846	0	19.71
2016	10	24	9	0.3923	0.015110814	0	22.38
2016	10	24	10	0.3918	0.014617812	0	24.09
2016	10	24	11	0.3912	0.013781939	0	25.59
2016	10	24	12	0.3911	0.01249361	0	26.6
2016	10	24	13	0.3913	0.01225186	0	26.88
2016	10	24	14	0.3919	0.013233808	0	27.26
2016	10	24	15	0.3925	0.013256612	0	27.14
2016	10	24	16	0.3932	0.013791037	0	26.7
2016	10	24	17	0.3939	0.015524406	0	23.91
2016	10	24	18	0.3947	0.016945244	0	20.77
2016	10	24	19	0.3950	0.016547309	0	20.2
2016	10	24	20	0.3951	0.017306634	0	19.6
2016	10	24	21	0.3946	0.017517206	0	19.23
2016	10	24	22	0.3942	0.016218404	0	19.96
2016	10	24	23	0.3937	0.015779661	0	19.28
2016	10	25	0	0.3932	0.015319465	0	19.15
2016	10	25	1	0.3923	0.01429821	0	19.6
2016	10	25	2	0.3917	0.013446349	0	19.77
2016	10	25	3	0.3910	0.012816388	0	20.1
2016	10	25	4	0.3905	0.013232411	0	19.94
2016	10	25	5	0.3899	0.013079442	0	19.8
2016	10	25	6	0.3894	0.013451316	0	19.67
2016	10	25	7	0.3885	0.014023858	0	19.02
2016	10	25	8	0.3879	0.013797769	0	20.54
2016	10	25	9	0.3871	0.013250658	0	23.85
2016	10	25	10	0.3866	0.013222916	0	25.4
2016	10	25	11	0.3861	0.013154347	0	26.15
2016	10	25	12	0.3860	0.013471281	0	27.04
2016	10	25	13	0.3859	0.014829308	0	26.63
2016	10	25	14	0.3865	0.014800176	0	26.32
2016	10	25	15	0.3870	0.015009364	0	26.16
2016	10	25	16	0.3879	0.015624644	0	25.31
2016	10	25	17	0.3885	0.017766326	0	21.9
2016	10	25	18	0.3890	0.018593094	0	19.9
2016	10	25	19	0.3891	0.019021912	0	18.98
2016	10	25	20	0.3888	0.018415708	0	18.78
2016	10	25	21	0.3884	0.017977252	0	18.82
2016	10	25	22	0.3878	0.016831074	0	19.08
2016	10	25	23	0.3875	0.017394234	0	18.71
2016	10	26	0	0.3868	0.017534427	0	18.68
2016	10	26	1	0.3862	0.017032103	0	18.87
2016	10	26	2	0.3855	0.017308902	0	18.41
2016	10	26	3	0.3849	0.018188726	0	17.52
2016	10	26	4	0.3843	0.017948961	0	17.7
2016	10	26	5	0.3837	0.017144547	0	18.48
2016	10	26	6	0.3830	0.017487677	0	18.23
2016	10	26	7	0.3824	0.017690451	0	17.96
2016	10	26	8	0.3819	0.018083152	0	18.32
2016	10	26	9	0.3813	0.017662542	0	20.26
2016	10	26	10	0.3811	0.018114652	0	20.59
2016	10	26	11	0.3809	0.017321144	0	22.14
2016	10	26	12	0.3808	0.017401418	0	22.43
2016	10	26	13	0.3812	0.017953532	0	21.9
2016	10	26	14	0.3815	0.018292037	0	21.79
2016	10	26	15	0.3819	0.019684957	0	20.76
2016	10	26	16	0.3825	0.02192255	0	18.34
2016	10	26	17	0.3828	0.022210395	0	17.66
2016	10	26	18	0.3827	0.020740483	0	18.12
2016	10	26	19	0.3828	0.016985703	0	19.82
2016	10	26	20	0.3824	0.014669364	0	20.55
2016	10	26	21	0.3822	0.016520916	0.1	19.25
2016	10	26	22	0.3817	0.02023371	0	17.3
2016	10	26	23	0.3814	0.018376506	0	17.79
2016	10	27	0	0.3811	0.019257872	0	17.19
2016	10	27	1	0.3807	0.0209128	0	16.62
2016	10	27	2	0.3802	0.020798426	0.1	16.74
2016	10	27	3	0.3799	0.02097935	0	16.51
2016	10	27	4	0.3796	0.02119122	1.287	16.34
2016	10	27	5	0.3799	0.022279334	5.643	15.57
2016	10	27	6	0.4163	0.022550847	0.1	15.47
2016	10	27	7	0.4227	0.022181187	0.1	15.51
2016	10	27	8	0.4224	0.02191126	0.2	15.43
2016	10	27	9	0.4241	0.021921666	3.465	14.67
2016	10	27	10	0.4468	0.022236821	2.673	13.88
2016	10	27	11	0.4688	0.022442281	2.178	13.69
2016	10	27	12	0.4883	0.02252597	4.653	13.39
2016	10	27	13	0.5103	0.022944454	4.653	13.09
2016	10	27	14	0.5210	0.023019273	3.564	13.09
2016	10	27	15	0.5213	0.019507258	0.3	14.64
2016	10	27	16	0.5124	0.018000843	0.59	15.13
2016	10	27	17	0.5082	0.018633359	0.69	14.81
2016	10	27	18	0.5068	0.017108795	0.1	15.37
2016	10	27	19	0.5026	0.015004676	0	15.63
2016	10	27	20	0.4974	0.014387669	0	15.42
2016	10	27	21	0.4924	0.014024671	0	15.31
2016	10	27	22	0.4881	0.013901531	0	15.08
2016	10	27	23	0.4833	0.014271335	0	14.6
2016	10	28	0	0.4792	0.014080058	0	14.58
2016	10	28	1	0.4753	0.013712285	0	14.38
2016	10	28	2	0.4722	0.013401523	0	13.88
2016	10	28	3	0.4690	0.012301836	0	13.31
2016	10	28	4	0.4653	0.013473945	0	13.03
2016	10	28	5	0.4619	0.0133411	0	12.89
2016	10	28	6	0.4590	0.012421734	0	12.34
2016	10	28	7	0.4563	0.012389113	0	12.11
2016	10	28	8	0.4537	0.011708912	0	12.23
2016	10	28	9	0.4504	0.011962042	0	12.8
2016	10	28	10	0.4472	0.011742756	0	13.53
2016	10	28	11	0.4450	0.011064551	0	14.31
2016	10	28	12	0.4429	0.010357977	0	14.94
2016	10	28	13	0.4412	0.010942378	0	15.28
2016	10	28	14	0.4401	0.011672132	0	15.42
2016	10	28	15	0.4393	0.011862379	0	15.35
2016	10	28	16	0.4386	0.012515521	0	14.82
2016	10	28	17	0.4381	0.01370899	0	13.64
2016	10	28	18	0.4372	0.014077628	0	12.91
2016	10	28	19	0.4364	0.01428526	0	12.7
2016	10	28	20	0.4353	0.014347148	0	12.6
2016	10	28	21	0.4343	0.013675282	0	12.72
2016	10	28	22	0.4324	0.013732507	0	12.42
2016	10	28	23	0.4308	0.013152807	0	12.6
2016	10	29	0	0.4295	0.013316405	0	12.57
2016	10	29	1	0.4276	0.013532517	0	12.65
2016	10	29	2	0.4253	0.013560786	0	12.73
2016	10	29	3	0.4238	0.013260987	0	12.97
2016	10	29	4	0.4227	0.012381161	0	13.1
2016	10	29	5	0.4213	0.010828147	0	13.27
2016	10	29	6	0.4199	0.010696434	0	13.2
2016	10	29	7	0.4186	0.009691391	0	13.42
2016	10	29	8	0.4171	0.011351282	0	13.65
2016	10	29	9	0.4157	0.008690778	0	15.02
2016	10	29	10	0.4142	0.009343849	0	15.89
2016	10	29	11	0.4128	0.010048334	0	16.79
2016	10	29	12	0.4121	0.009809735	0	17.79
2016	10	29	13	0.4114	0.010386659	0	18.35
2016	10	29	14	0.4110	0.00832596	0	20.19
2016	10	29	15	0.4108	0.008384052	0	20.71
2016	10	29	16	0.4109	0.009499877	0	19.36
2016	10	29	17	0.4110	0.011802025	0	17.15
2016	10	29	18	0.4112	0.012594573	0	15.63
2016	10	29	19	0.4109	0.013995882	0	14.28
2016	10	29	20	0.4104	0.014487806	0	13.58
2016	10	29	21	0.4095	0.015285559	0	12.6
2016	10	29	22	0.4088	0.014602114	0	12.63
2016	10	29	23	0.4080	0.012716576	0	12.92
2016	10	30	0	0.4073	0.008928741	0	14.41
2016	10	30	1	0.4061	0.007209547	0	14.52
2016	10	30	2	0.4050	0.007744572	0	13.77
2016	10	30	3	0.4038	0.005510812	0	15
2016	10	30	4	0.4021	0.005669771	0	14.76
2016	10	30	5	0.4006	0.006197661	0	14.44
2016	10	30	6	0.4001	0.008048153	0	13.75
2016	10	30	7	0.3991	0.012898921	0	13.8
2016	10	30	8	0.3984	0.014403669	0	15.19
2016	10	30	9	0.3974	0.013018812	0	16.37
2016	10	30	10	0.3966	0.012924108	0	17.4
2016	10	30	11	0.3960	0.012647816	0	18.34
2016	10	30	12	0.3959	0.012114388	0	18.83
2016	10	30	13	0.3957	0.012258794	0	19.18
2016	10	30	14	0.3957	0.012092095	0	19.11
2016	10	30	15	0.3958	0.011934961	0	18.7
2016	10	30	16	0.3960	0.011749855	0	18
2016	10	30	17	0.3959	0.01196021	0	16.83
2016	10	30	18	0.3957	0.012951929	0	15.74
2016	10	30	19	0.3952	0.013962049	0	15.12
2016	10	30	20	0.3947	0.013079927	0	14.82
2016	10	30	21	0.3941	0.012846914	0	14.18
2016	10	30	22	0.3934	0.012658358	0	13.47
2016	10	30	23	0.3924	0.011328033	0	13.86
2016	10	31	0	0.3918	0.010231334	0	14.48
2016	10	31	1	0.3908	0.009952057	0	14.61
2016	10	31	2	0.3902	0.009942098	0	14.92
2016	10	31	3	0.3894	0.010605295	0	15
2016	10	31	4	0.3886	0.012522274	0	14.34
2016	10	31	5	0.3878	0.013546016	0	14.25
2016	10	31	6	0.3871	0.013380217	0	14.22
2016	10	31	7	0.3865	0.013130594	0	13.69
2016	10	31	8	0.3858	0.012820235	0	14.14
2016	10	31	9	0.3849	0.01140995	0	15.92
2016	10	31	10	0.3841	0.011930226	0	16.39
2016	10	31	11	0.3839	0.011573431	0	17.04
2016	10	31	12	0.3835	0.010474675	0	17.96
2016	10	31	13	0.3834	0.009091332	0	18.61
2016	10	31	14	0.3836	0.008190455	0	19.79
2016	10	31	15	0.3838	0.008617321	0	18.96
2016	10	31	16	0.3840	0.008203195	0	17.94
2016	10	31	17	0.3839	0.00948797	0	15.5
2016	10	31	18	0.3835	0.010233872	0	13.82
2016	10	31	19	0.3832	0.010336423	0	12.91
2016	10	31	20	0.3825	0.009767477	0	12.68
2016	10	31	21	0.3816	0.009263278	0	12.45
2016	10	31	22	0.3805	0.009432966	0	11.93
2016	10	31	23	0.3797	0.008558185	0	11.63
2016	11	1	0	0.3785	0.007332499	0	11.86
2016	11	1	1	0.3776	0.008158575	0	11.34
2016	11	1	2	0.3769	0.009153322	0	10.34
2016	11	1	3	0.3758	0.009034646	0	10.38
2016	11	1	4	0.3749	0.00883168	0	10.6
2016	11	1	5	0.3740	0.008144032	0	10.93
2016	11	1	6	0.3730	0.007899704	0	10.78
2016	11	1	7	0.3721	0.010667024	0	10.93
2016	11	1	8	0.3713	0.009531968	0	12.64
2016	11	1	9	0.3704	0.009790339	0	16.13
2016	11	1	10	0.3697	0.009723259	0	17.68
2016	11	1	11	0.3692	0.00877046	0	18.36
2016	11	1	12	0.3691	0.008896559	0	19.06
2016	11	1	13	0.3693	0.008329523	0	20.2
2016	11	1	14	0.3698	0.009991228	0	19.89
2016	11	1	15	0.3705	0.011374151	0	19.15
2016	11	1	16	0.3710	0.011058129	0	19.35
2016	11	1	17	0.3716	0.012757244	0	16.28
2016	11	1	18	0.3715	0.015725366	0	12.74
2016	11	1	19	0.3713	0.015527577	0	12.48
2016	11	1	20	0.3709	0.015096208	0	12.63
2016	11	1	21	0.3706	0.015811194	0	12.23
2016	11	1	22	0.3698	0.015681145	0	12.49
2016	11	1	23	0.3695	0.01676101	0	11.75
2016	11	2	0	0.3688	0.016481735	0	12.32
2016	11	2	1	0.3684	0.016996041	0	11.52
2016	11	2	2	0.3677	0.01797015	0	10.82
2016	11	2	3	0.3671	0.018553842	0	11.66
2016	11	2	4	0.3665	0.019063837	0	11.9
2016	11	2	5	0.3660	0.018887494	0	12.4
2016	11	2	6	0.3656	0.020114588	0	12.17
2016	11	2	7	0.3655	0.020432072	0	12.09
2016	11	2	8	0.3653	0.019903355	0	12.93
2016	11	2	9	0.3651	0.01970469	0	13.89
2016	11	2	10	0.3650	0.018111232	0	14.68
2016	11	2	11	0.3649	0.016096669	0	17.45
2016	11	2	12	0.3652	0.016998426	0	16.77
2016	11	2	13	0.3656	0.018092415	0	15.75
2016	11	2	14	0.3659	0.019524282	0	14.61
2016	11	2	15	0.3660	0.020128593	0	14.31
2016	11	2	16	0.3660	0.02073547	0.1	13.99
2016	11	2	17	0.3662	0.020453913	0	13.88
2016	11	2	18	0.3661	0.019768334	0	13.86
2016	11	2	19	0.3660	0.019449409	0	13.77
2016	11	2	20	0.3659	0.019454609	0	13.52
2016	11	2	21	0.3658	0.01934406	0	13.36
2016	11	2	22	0.3655	0.01962934	0	13.07
2016	11	2	23	0.3652	0.019767941	0	13.03
2016	11	3	0	0.3648	0.019769511	0	12.99
2016	11	3	1	0.3646	0.019920232	0	12.75
2016	11	3	2	0.3641	0.020191131	0	12.45
2016	11	3	3	0.3637	0.019966381	0	12.55
2016	11	3	4	0.3630	0.020381723	0	12.32
2016	11	3	5	0.3628	0.020177985	0	12.77
2016	11	3	6	0.3625	0.020709309	0	12.4
2016	11	3	7	0.3622	0.020398275	0	12.43
2016	11	3	8	0.3618	0.019380592	0	13.8
2016	11	3	9	0.3616	0.017830256	0	15.98
2016	11	3	10	0.3616	0.017057915	0	17.53
2016	11	3	11	0.3618	0.016434564	0	18.76
2016	11	3	12	0.3619	0.016576579	0	18.87
2016	11	3	13	0.3625	0.016150763	0	19.26
2016	11	3	14	0.3629	0.016296247	0	19.42
2016	11	3	15	0.3635	0.01715614	0	18.97
2016	11	3	16	0.3642	0.017954496	0	18.41
2016	11	3	17	0.3648	0.019475863	0	16.28
2016	11	3	18	0.3650	0.020064113	0	15.72
2016	11	3	19	0.3651	0.020433628	0	15.47
2016	11	3	20	0.3652	0.020761678	0	15.13
2016	11	3	21	0.3649	0.020461809	0.3	15.27
2016	11	3	22	0.3649	0.021416587	1.485	14.84
2016	11	3	23	0.3646	0.022262399	0.3	14.04
2016	11	4	0	0.3645	0.022096207	0	13.83
2016	11	4	1	0.3643	0.022297077	0	13.67
2016	11	4	2	0.3640	0.022170177	0	13.31
2016	11	4	3	0.3636	0.022080211	0.1	12.44
2016	11	4	4	0.3631	0.020929027	0	12.77
2016	11	4	5	0.3625	0.021103187	0	12.51
2016	11	4	6	0.3622	0.021680058	0	12.28
2016	11	4	7	0.3618	0.021463034	0	12.74
2016	11	4	8	0.3613	0.020541695	0	13.79
2016	11	4	9	0.3609	0.018361808	0	16.52
2016	11	4	10	0.3609	0.018906681	0	16.91
2016	11	4	11	0.3610	0.017762327	0	17.9
2016	11	4	12	0.3613	0.017651857	0	18.68
2016	11	4	13	0.3614	0.015943759	0	20.1
2016	11	4	14	0.3619	0.014703519	0	20.74
2016	11	4	15	0.3626	0.012658605	0	20.79
2016	11	4	16	0.3627	0.012928538	0	20.2
2016	11	4	17	0.3633	0.016094946	0	17.61
2016	11	4	18	0.3632	0.01897237	0	15.17
2016	11	4	19	0.3630	0.020230234	0	14.07
2016	11	4	20	0.3629	0.020607221	0	13.69
2016	11	4	21	0.3624	0.020350137	0	14.1
2016	11	4	22	0.3620	0.020107075	0	14.54
2016	11	4	23	0.3618	0.020006413	0	14.08
2016	11	5	0	0.3614	0.020196937	0	14.14
2016	11	5	1	0.3608	0.02040209	0	14.08
2016	11	5	2	0.3605	0.019967097	0	14
2016	11	5	3	0.3601	0.018330524	0	14.48
2016	11	5	4	0.3597	0.018197288	0	14.42
2016	11	5	5	0.3594	0.018297531	0	15.03
2016	11	5	6	0.3591	0.018951675	0	14.55
2016	11	5	7	0.3586	0.019388507	0	14.23
2016	11	5	8	0.3583	0.019341953	0	15.25
2016	11	5	9	0.3579	0.019032792	0	15.91
2016	11	5	10	0.3578	0.017892756	0	17.29
2016	11	5	11	0.3577	0.016291991	0	19.41
2016	11	5	12	0.3578	0.016497497	0	19.26
2016	11	5	13	0.3581	0.016042421	0	19.98
2016	11	5	14	0.3584	0.016514296	0	20.2
2016	11	5	15	0.3589	0.017546816	0	19.31
2016	11	5	16	0.3596	0.01874722	0	18.18
2016	11	5	17	0.3599	0.02029727	0	16.19
2016	11	5	18	0.3599	0.021591697	0	14.8
2016	11	5	19	0.3595	0.017502082	0	15.8
2016	11	5	20	0.3593	0.012638729	0	17.05
2016	11	5	21	0.3587	0.013375401	0	16.6
2016	11	5	22	0.3583	0.0113049	0	17.23
2016	11	5	23	0.3579	0.013741154	0	17.34
2016	11	6	0	0.3574	0.014221947	0	17.53
2016	11	6	1	0.3569	0.0146734	0	17.24
2016	11	6	2	0.3565	0.014923935	0	17.25
2016	11	6	3	0.3561	0.015682146	0	16.87
2016	11	6	4	0.3555	0.016202623	0	17.07
2016	11	6	5	0.3551	0.016329215	0	17.17
2016	11	6	6	0.3547	0.016083268	0	17.06
2016	11	6	7	0.3543	0.015855418	0	17.18
2016	11	6	8	0.3538	0.015757117	0	18.06
2016	11	6	9	0.3533	0.015201691	0	19.2
2016	11	6	10	0.3528	0.015402143	0	19.37
2016	11	6	11	0.3526	0.016432594	0	18.78
2016	11	6	12	0.3526	0.016391366	0	18.87
2016	11	6	13	0.3526	0.017032809	0	18.7
2016	11	6	14	0.3526	0.016655745	0	18.88
2016	11	6	15	0.3525	0.01639772	0	18.99
2016	11	6	16	0.3527	0.017099289	0	18.32
2016	11	6	17	0.3528	0.0181036	0	17.79
2016	11	6	18	0.3527	0.017893103	0	17.71
2016	11	6	19	0.3525	0.017827252	0	18.29
2016	11	6	20	0.3525	0.018506947	0	18.1
2016	11	6	21	0.3523	0.018205794	0	17.95
2016	11	6	22	0.3523	0.018132892	0	18
2016	11	6	23	0.3521	0.01927305	0	17.72
2016	11	7	0	0.3520	0.019872594	0	17.39
2016	11	7	1	0.3518	0.020008932	0	17.28
2016	11	7	2	0.3518	0.019340533	0	17.5
2016	11	7	3	0.3518	0.019531073	0	17.39
2016	11	7	4	0.3723	0.019645282	4.257	15.88
2016	11	7	5	0.3682	0.022084706	0.2	13.75
2016	11	7	6	0.3658	0.021769564	0	14.44
2016	11	7	7	0.3644	0.021105675	0	14.7
2016	11	7	8	0.3631	0.020995818	0	14.87
2016	11	7	9	0.3623	0.020506866	0	15.56
2016	11	7	10	0.3618	0.019381034	0	17.33
2016	11	7	11	0.3616	0.018165376	0	18.02
2016	11	7	12	0.3616	0.017682047	0	17.75
2016	11	7	13	0.3617	0.017449995	0	16.48
2016	11	7	14	0.3615	0.017299482	0	16.19
2016	11	7	15	0.3617	0.017563821	0.1	16.14
2016	11	7	16	0.3617	0.018673297	0.2	15.31
2016	11	7	17	0.3615	0.020901127	0.79	13.87
2016	11	7	18	0.3614	0.02130087	0.59	12.36
2016	11	7	19	0.3633	0.022746581	1.287	11.52
2016	11	7	20	0.3963	0.023586146	3.96	10.82
2016	11	7	21	0.4567	0.024243141	4.752	10.38
2016	11	7	22	0.4850	0.024697598	5.049	10.16
2016	11	7	23	0.4764	0.024377394	0	10.72
2016	11	8	0	0.4713	0.022194553	0	12.81
2016	11	8	1	0.4669	0.023744047	0	10.99
2016	11	8	2	0.4635	0.024208256	0	10.74
2016	11	8	3	0.4612	0.02386597	0	11.28
2016	11	8	4	0.4612	0.02326876	0.69	11.66
2016	11	8	5	0.4697	0.023404949	1.386	11.48
2016	11	8	6	0.4786	0.023577814	1.386	11.39
2016	11	8	7	0.4815	0.024054954	0.1	10.86
2016	11	8	8	0.4798	0.024180194	0	11.04
2016	11	8	9	0.4777	0.023577111	0	11.71
2016	11	8	10	0.4758	0.022548158	0	12.47
2016	11	8	11	0.4741	0.019918152	0	14.76
2016	11	8	12	0.4727	0.019355084	0	14.63
2016	11	8	13	0.4717	0.018660187	0	14.96
2016	11	8	14	0.4732	0.020126124	0.99	13.6
2016	11	8	15	0.4776	0.021171312	0.2	12.8
2016	11	8	16	0.4971	0.022517048	2.376	12.06
2016	11	8	17	0.5360	0.022490114	7.029	12.2
2016	11	8	18	0.5283	0.023428874	3.96	11.7
2016	11	8	19	0.5386	0.022948479	6.534	11.93
2016	11	8	20	0.5494	0.023139988	4.059	12.15
2016	11	8	21	0.5489	0.023341402	8.51	11.9
2016	11	8	22	0.5361	0.022482848	0	11.89
2016	11	8	23	0.5285	0.02233928	0.5	11.2
2016	11	9	0	0.5219	0.024536008	0.1	9.62
2016	11	9	1	0.5140	0.025183777	0.1	9.23
